searge,name,side,desc
func_192513_a,testSquare,2,
func_192514_a,test,2,
func_192515_a,deserialize,2,
func_192519_b,remove,2,
func_192520_a,isEmpty,2,
func_192521_a,trigger,2,
func_192522_a,add,2,
func_192525_b,remove,2,
func_192527_a,isEmpty,2,
func_192528_a,add,2,
func_192531_b,remove,2,
func_192532_a,isEmpty,2,
func_192533_a,trigger,2,
func_192534_a,add,2,
func_192537_a,trigger,2,
func_192538_b,remove,2,
func_192539_a,isEmpty,2,
func_192540_a,add,2,
func_192543_a,trigger,2,
func_192544_b,remove,2,
func_192545_a,isEmpty,2,
func_192546_a,add,2,
func_192551_a,findAdvancement,2,
func_192552_c,testAdvancement,2,
func_192554_c,testCriterion,2,
func_192556_d,getRecipes,2,
func_192558_a,getPathNodeType,2,
func_192559_a,getPathNodeType,2,
func_192562_a,read,0,
func_192563_a,getHotbarSnapshot,0,
func_192564_b,write,0,
func_192572_a,writeResourceLocation,2,
func_192573_m,readTime,2,
func_192574_a,writeTime,2,
func_192575_l,readResourceLocation,2,
func_192576_a,say,0,
func_192582_a,byId,2,
func_192583_a,getId,2,
func_192590_c,getType,2,
func_192593_c,isGuiOpen,0,
func_192594_d,isFilteringCraftable,0,
func_192595_a,getRecipes,0,
func_192600_b,getAdvancementsToRemove,0,
func_192602_d,isFirstSync,0,
func_192603_a,getAdvancementsToAdd,0,
func_192604_c,getProgressUpdates,0,
func_192610_d,getMoveItemsFromGrid,2,
func_192611_c,readMoveItems,2,
func_192612_a,writeMoveItems,2,
func_192613_a,getContainerId,2,
func_192614_b,getUid,2,
func_192615_c,getMoveItemsToGrid,2,
func_192620_b,getForwardSpeed,2,
func_192624_c,isGuiOpen,2,
func_192625_d,isFilteringCraftable,2,
func_192633_a,updatePosition,0,
func_192634_a,drawEntry,0,
func_192635_a,renderButton,0,
func_192636_a,renderComponent,0,
func_192637_a,drawSlot,0,
func_192638_a,drawSelectionBox,0,
func_192639_a,updateItemPos,0,
func_192648_a,getX,0,
func_192650_a,getMax,0,
func_192651_a,draw,0,
func_192652_a,drawIcon,0,
func_192653_b,getY,0,
func_192654_a,isMouseOver,0,
func_192667_a,getId,0,
func_192681_a,get,0,
func_192682_a,clear,0,
func_192684_b,size,0,
func_192685_a,setRecipe,0,
func_192686_c,getRecipe,0,
func_192708_c,containsCraftableRecipes,0,
func_192709_a,add,0,
func_192711_b,getRecipes,0,
func_192717_a,copyValue,2,
func_192735_d,copy,2,
func_192738_c,shouldBeVisible,2,
func_192739_a,setPlayer,2,
func_192740_f,load,2,
func_192741_b,flushDirty,2,
func_192742_b,ensureVisibility,2,
func_192743_a,startProgress,2,
func_192744_b,revokeCriterion,2,
func_192745_a,dispose,2,
func_192746_d,hasCompletedChildrenOrSelf,2,
func_192747_a,getProgress,2,
func_192748_e,checkForAutomaticTriggers,2,
func_192749_b,save,2,
func_192750_a,grantCriterion,2,
func_192751_c,registerListeners,2,
func_192752_d,ensureAllVisible,2,
func_192777_a,loadBuiltInAdvancements,2,
func_192778_a,getAdvancement,2,
func_192779_a,reload,2,
func_192780_b,getAdvancements,2,
func_192781_c,loadCustomAdvancements,2,
func_192798_a,setListener,0,
func_192799_a,read,0,
func_192810_b,setFilteringCraftable,2,
func_192812_b,isGuiOpen,0,
func_192813_a,setGuiOpen,2,
func_192815_c,isFilteringCraftable,0,
func_192824_e,write,2,
func_192825_a,read,2,
func_192826_c,init,2,
func_192830_a,createPlayer,0,
func_192831_a,handleRecipePlacement,0,
func_192833_a,fromTag,0,
func_192834_a,createTag,0,
func_192836_a,putColor,0,
func_192838_a,renderByItem,0,
func_192839_a,getClassFromName,0,
func_192840_b,getValidTypeNames,2,
func_192841_a,render,0,
func_192854_a,render,0,
func_192855_a,render,0,
func_192861_b,getCustomBob,0,
func_192864_a,renderEntityOnShoulder,0,
func_192876_m,debugPathFinding,2,
func_192877_c,setCanFloat,2,
func_192878_b,setCanEnterDoors,2,
func_192879_a,setCanOpenDoors,2,
func_192880_g,canFloat,2,
func_192988_a,add,0,
func_192989_b,getMinecraft,0,
func_192990_a,getToast,0,
func_192991_a,drawToolTips,0,
func_192993_a,renderRepeating,0,
func_192994_a,render9Sprite,0,
func_192995_a,findOptimalLines,0,
func_192999_a,setVisible,0,
func_193001_a,recipesShown,0,
func_193003_g,updateCollections,0,
func_193006_a,setVisible,0,
func_193011_a,updateScreenPosition,0,
func_193013_a,placeRecipe,0,
func_193014_a,initVisuals,0,
func_193015_d,renderGhostRecipeTooltip,0,
func_193024_a,updateNarratorButton,0,
func_193026_g,onStatsUpdated,0,
func_193028_a,initLists,0,
func_193029_f,initButtons,0,
func_193030_aL,getFunctionManager,2,
func_193031_aM,reload,2,
func_193032_ao,getTutorial,0,
func_193033_an,getToastGui,0,
func_193037_A,getFunctionManager,2,
func_193047_k,getPaddleSound,2,
func_193048_a,getColor,2,
func_193049_f,getItemStack,2,
func_193050_e,isHeadPiece,0,
func_193051_a,setItemValues,2,
func_193052_a,setColor,2,
func_193054_a,setPartying,0,
func_193055_i,getRecipeUsed,2,
func_193056_a,setRecipeUsed,2,
func_193058_a,getFunction,2,
func_193059_f,reload,2,
func_193061_h,loadFunctions,2,
func_193062_a,getCommandManager,2,
func_193065_c,getMaxCommandChainLength,2,
func_193066_d,getFunctions,2,
func_193074_a,checkIfMoveItemMatch,2,
func_193076_bZ,getActivePotionMap,2,
func_193077_p,getArmPose,0,
func_193078_a,isAggressive,0,
func_193079_a,setAggressive,2,
func_193081_a,setSpellType,2,
func_193082_dl,isSpellcasting,2,
func_193083_dm,getSpellType,2,
func_193085_dn,getSpellTicks,2,
func_193086_dk,getSpellSound,2,
func_193096_dj,isAggressive,0,
func_193097_t,createArrowEntity,2,
func_193098_a,getRenderLocations,0,
func_193101_c,setTamedBy,2,
func_193102_a,unlockRecipes,2,
func_193103_a,removeRecipeHighlight,0,
func_193104_a,copyFrom,2,
func_193105_t,hasDisconnected,2,
func_193106_Q,getEnteredNetherPosition,2,
func_193115_c,isVisible,0,
func_193123_j,getDisplayText,2,
func_193124_g,getRequirementCount,0,
func_193126_d,getProgressText,0,
func_193128_g,getFirstProgressDate,2,
func_193140_d,getObtained,2,
func_193143_a,trigger,2,
func_193148_a,trigger,2,
func_193153_a,trigger,2,
func_193158_a,trigger,2,
func_193162_a,trigger,2,
func_193168_a,trigger,2,
func_193173_a,trigger,2,
func_193178_a,trigger,2,
func_193182_a,trigger,2,
func_193187_a,trigger,2,
func_193190_a,test,2,
func_193193_a,test,2,
func_193195_a,test,2,
func_193197_a,test,2,
func_193201_a,test,2,
func_193204_a,test,2,
func_193206_a,test,2,
func_193210_a,test,2,
func_193215_a,test,2,
func_193216_a,test,2,
func_193218_a,test,2,
func_193220_i,shouldAnnounceToChat,2,
func_193221_a,deserializeIcon,2,
func_193222_b,getDescription,2,
func_193223_h,shouldShowToast,0,
func_193224_j,isHidden,2,
func_193229_c,getFormat,2,
func_193231_b,remove,2,
func_193232_a,isEmpty,2,
func_193233_a,add,2,
func_193234_a,trigger,2,
func_193237_b,remove,2,
func_193238_a,isEmpty,2,
func_193239_a,add,2,
func_193240_a,trigger,2,
func_193244_w,reloadResources,2,
func_193245_a,update,0,
func_193246_a,onMouseHover,0,
func_193247_a,handleMovement,0,
func_193248_b,onStop,0,
func_193249_a,handleMouse,0,
func_193250_a,onHitBlock,0,
func_193251_c,openInventory,0,
func_193252_a,handleSetSlot,0,
func_193291_a,createKeybindComponent,0,
func_193292_a,setStep,0,
func_193293_a,handleMovement,0,
func_193294_a,onHitBlock,0,
func_193295_e,getMinecraft,0,
func_193296_a,openInventory,0,
func_193297_a,onMouseHover,0,
func_193299_a,handleMouse,0,
func_193300_b,stop,0,
func_193301_a,handleSetSlot,0,
func_193302_c,reload,0,
func_193303_d,update,0,
func_193307_a,getTutorial,0,
func_193308_a,getName,0,
func_193309_a,create,0,
func_193320_l,getSpellType,2,
func_193327_a,clearContainer,2,
func_193337_a,getFromId,2,
func_193349_f,getColorComponentValues,2,
func_193350_e,getColorValue,0,
func_193354_a,addContainer,2,
func_193355_a,addContainerRecipe,2,
func_193356_a,addMix,2,
func_193357_a,addMix,2,
func_193358_e,getGroup,0,
func_193361_a,deserializeIngredient,2,
func_193362_a,deserialize,2,
func_193363_a,deserialize,2,
func_193364_a,deserializeIngredients,2,
func_193365_a,getMatchingStacks,0,
func_193367_a,fromItem,2,
func_193368_a,fromItems,2,
func_193369_a,fromStacks,2,
func_193372_a,register,2,
func_193373_a,getRecipe,2,
func_193374_a,getRecipeById,2,
func_193375_a,getIDForRecipe,2,
func_193376_a,parseRecipeJson,2,
func_193377_a,init,2,
func_193379_a,register,2,
func_193382_c,isExceptBlockForAttachWithPiston,2,
func_193383_a,getBlockFaceShape,2,
func_193384_b,isExceptionBlockForAttaching,2,
func_193385_b,isHeadPiece,0,
func_193386_c,executeChain,2,
func_193387_a,execute,2,
func_193392_c,canAttachTo,2,
func_193393_b,attachesTo,2,
func_193394_e,isExcepBlockForAttachWithPiston,2,
func_193395_a,canAttachTo,2,
func_193396_c,isAcceptableNeighbor,2,
func_193397_e,isExceptBlockForAttaching,2,
func_193401_d,getBlockFaceShape,2,
func_193413_a,isInsideStructure,2,
func_193414_a,isInsideStructure,2,
func_193417_a,byName,2,
func_193418_a,test,2,
func_193421_a,deserialize,2,
func_193422_a,test,2,
func_193429_b,remove,2,
func_193430_a,isEmpty,2,
func_193431_a,add,2,
func_193432_a,trigger,2,
func_193438_b,remove,2,
func_193439_a,isEmpty,2,
func_193440_a,add,2,
func_193441_a,trigger,2,
func_193446_b,remove,2,
func_193447_a,isEmpty,2,
func_193448_a,trigger,2,
func_193449_a,add,2,
func_193452_a,test,2,
func_193453_a,test,2,
func_193454_a,deserialize,2,
func_193462_a,trigger,2,
func_193463_a,test,2,
func_193464_a,deserialize,2,
func_193469_a,test,2,
func_193470_a,test,2,
func_193471_a,deserialize,2,
func_193472_a,test,2,
func_193475_a,test,2,
func_193476_a,deserialize,2,
func_193477_a,test,2,
func_193478_a,test,2,
func_193481_b,remove,2,
func_193482_a,isEmpty,2,
func_193483_a,trigger,2,
func_193484_a,add,2,
func_193487_b,remove,2,
func_193488_a,isEmpty,2,
func_193489_a,trigger,2,
func_193490_a,add,2,
func_193493_a,trigger,2,
func_193494_b,remove,2,
func_193495_a,isEmpty,2,
func_193496_a,add,2,
func_193497_a,trigger,2,
func_193500_b,remove,2,
func_193501_a,isEmpty,2,
func_193502_a,add,2,
func_193503_b,trigger,2,
func_193506_b,remove,2,
func_193507_a,isEmpty,2,
func_193508_a,add,2,
func_193509_a,trigger,2,
func_193512_a,getPlayer,2,
func_193513_a,getPlayers,2,
func_193514_a,getAdvancements,2,
func_193515_a,addChildren,2,
func_193516_a,perform,2,
func_193517_a,getAdvancementNames,2,
func_193518_a,get,2,
func_193527_a,create,2,
func_193528_a,getEntries,2,
func_193531_b,getPlayers,2,
func_193532_a,perform,2,
func_193534_a,wrongUsage,2,
func_193535_a,performCriterion,2,
func_193536_a,byName,2,
func_193537_a,perform,2,
func_193543_a,fail,2,
func_193544_a,usage,2,
func_193546_a,success,2,
func_193547_a,byName,2,
func_193558_a,getBlockColor,2,
func_193577_a,getPathNodeType,2,
func_193578_a,checkNeighborBlocks,2,
func_193579_b,test,2,
func_193580_a,from,2,
func_193581_j,getTypeName,2,
func_193582_s,handleEscape,2,
func_193584_a,toArray,2,
func_193586_a,toArray,2,
func_193588_a,quoteAndEscape,2,
func_193589_a,toArray,2,
func_193590_a,setValueHelper,2,
func_193592_a,slice,2,
func_193593_f,readStruct,2,
func_193594_o,pop,2,
func_193595_h,readQuotedString,2,
func_193596_c,type,2,
func_193597_b,peek,2,
func_193598_n,peek,2,
func_193599_a,isAllowedInKey,2,
func_193600_j,readListTag,2,
func_193601_b,readKey,2,
func_193602_b,exception,2,
func_193603_a,readArray,2,
func_193604_b,expect,2,
func_193605_e,readList,2,
func_193606_k,readArrayTag,2,
func_193607_l,skipWhitespace,2,
func_193608_a,canRead,2,
func_193609_a,readSingleStruct,2,
func_193610_d,readValue,2,
func_193611_c,readTypedValue,2,
func_193612_g,canRead,2,
func_193613_m,hasElementSeparator,2,
func_193614_i,readString,2,
func_193626_b,getDisplayString,0,
func_193633_h,getKeybind,2,
func_193640_a,isActive,0,
func_193641_a,announceMode,0,
func_193642_b,clear,0,
func_193644_b,getDisplayedRecipes,0,
func_193648_b,getRecipe,2,
func_193651_b,setShowSelectionBox,0,
func_193652_b,getType,0,
func_193653_a,draw,0,
func_193656_a,setDisplayedText,0,
func_193657_a,addOrUpdate,0,
func_193664_a,addRecipeOutput,0,
func_193665_a,addOrUpdate,0,
func_193669_a,setProgress,0,
func_193670_a,hide,0,
func_193684_a,render,0,
func_193685_a,getToast,0,
func_193686_a,getVisibility,0,
func_193697_a,draw,0,
func_193712_c,getY,0,
func_193713_b,getX,0,
func_193716_a,pirateRecipe,0,
func_193721_a,renderTooltip,0,
func_193732_a,addListener,0,
func_193760_e,getRecipe,0,
func_193764_b,registerListeners,2,
func_193765_c,unregisterListeners,2,
func_193766_b,reload,2,
func_193767_b,hasErrored,2,
func_193769_a,preparePiece,0,
func_193770_a,getModelVersion,0,
func_193771_b,render,0,
func_193824_a,copyFrom,2,
func_193825_e,markNew,2,
func_193830_f,isUnlocked,2,
func_193831_b,lock,2,
func_193834_b,remove,2,
func_193835_a,add,2,
func_193837_a,fromJson,2,
func_193838_a,fromJson,2,
func_193839_a,fromJson,2,
func_193840_a,gsonDeserialize,2,
func_193841_a,fromJson,2,
func_193845_a,isHarderThan,2,
func_193847_a,renderPiece,0,
func_193918_a,startAnimation,0,
func_193919_e,updateVisibility,0,
func_193920_a,renderIcon,0,
func_193927_f,getOrderedRecipes,0,
func_193928_a,init,0,
func_193929_d,isOnlyOption,0,
func_193934_g,getScreen,0,
func_193935_c,getAdvancement,0,
func_193936_a,create,0,
func_193937_a,addGuiAdvancement,0,
func_193941_i,testClearCraftingGrid,0,
func_193942_g,updateStackedContents,0,
func_193943_a,getStackSize,0,
func_193945_a,setContainerRecipe,0,
func_193946_a,findSpot,0,
func_193948_e,recipesUpdated,0,
func_193949_f,updateTabs,0,
func_193950_a,handleRecipeClicked,0,
func_193951_a,setupGhostRecipe,0,
func_193954_a,clearCraftingGrid,0,
func_193955_c,hasClickedOutside,0,
func_193956_j,sendUpdateSettings,0,
func_193957_d,tick,0,
func_193967_b,getLastRecipeClicked,0,
func_193968_a,buttonClicked,0,
func_193971_a,getRecipeList,0,
func_193975_a,setFocused,0,
func_193976_p,isFocused,0,
func_193982_e,setSelectedTab,0,
func_193983_c,hasClickedOutside,0,
func_193986_ar,populateSearchTreeManager,0,
func_193987_a,getSearchTree,0,
func_193989_ak,getTickLength,0,
func_193997_a,withEntity,2,
func_193998_a,create,2,
func_193999_a,withPermissionLevel,2,
func_194000_i,computePositionVector,2,
func_194001_a,withSendCommandFeedback,2,
func_194007_a,getRecord,0,
func_194009_a,register,0,
func_194010_a,get,0,
func_194014_c,findSlotMatchingUnusedItem,0,
func_194015_p,getTimesChanged,0,
func_194016_a,fillStackedContents,0,
func_194018_a,fillStackedContents,0,
func_194019_a,execute,2,
func_194022_a,handleSelectAdvancementsTab,2,
func_194026_b,disconnect,2,
func_194027_a,handleSeenAdvancements,2,
func_194028_b,disconnect,2,
func_194032_h,countCompletedRequirements,0,
func_194038_a,search,0,
func_194040_a,recalculate,0,
func_194042_b,index,0,
func_194043_a,add,0,
func_194055_a,search,0,
func_194056_a,compare,0,
func_194057_a,add,0,
func_194058_a,generate,0,
func_194059_a,getString,0,
func_194060_b,printArray,0,
func_194070_a,hasPunchedTreesPreviously,0,
func_194071_a,didPlayerCraftedPlanks,0,
func_194072_f,getGameType,0,
func_194073_a,unlock,2,
func_194074_f,markSeen,2,
func_194075_d,getRecipeId,2,
func_194076_e,isNew,0,
func_194079_d,getRecipes,2,
func_194080_e,getDisplayedRecipes,2,
func_194081_a,sendPacket,2,
func_194082_a,newRecipeList,0,
func_194084_a,getItemStackTab,0,
func_194088_a,visit,0,
func_194089_c,toggleResidual,0,
func_194090_b,getMinIngredientCount,0,
func_194091_b,isSatisfied,0,
func_194092_a,tryPick,0,
func_194093_a,hasConnection,0,
func_194094_d,getSatisfiedIndex,0,
func_194095_d,getIndex,0,
func_194096_c,setSatisfied,0,
func_194097_a,getUniqueAvailIngredientItems,0,
func_194098_a,dfs,0,
func_194099_c,getVisitedIndex,0,
func_194100_b,hasResidual,0,
func_194101_b,hasVisited,0,
func_194102_b,tryPickAll,0,
func_194112_a,accountStack,0,
func_194113_b,pack,0,
func_194114_b,getBiggestCraftableStack,0,
func_194115_b,unpack,0,
func_194116_a,canCraft,0,
func_194117_b,increment,0,
func_194118_a,canCraft,0,
func_194119_a,clear,0,
func_194120_a,containsItem,0,
func_194121_a,getBiggestCraftableStack,0,
func_194122_a,tryTake,0,
func_194125_a,isInCreativeTab,0,
func_194127_a,isAdvanced,0,
func_194133_a,canFit,0,
func_194134_a,shrink,2,
func_194135_a,firstNonSpace,2,
func_194136_b,lastNonSpace,2,
func_194139_b,getValidItemStacksPacked,0,
func_194142_e,isExcepBlockForAttachWithPiston,2,
func_194143_e,isExcepBlockForAttachWithPiston,2,
func_194145_a,execute,2,
func_194151_e,getState,0,
func_194154_a,getTab,0,
func_194156_a,getPurpose,2,
func_194162_b,getAction,2,
func_194163_a,openedTab,0,
func_194164_a,closedScreen,0,
func_194165_c,getTab,2,
func_194169_a,playSound,0,
func_194184_c,getItem,0,
func_194187_a,addIngredient,0,
func_194188_a,render,0,
func_194191_a,render,0,
func_194192_a,updateLists,0,
func_194193_a,getLastClickedRecipe,0,
func_194194_a,init,0,
func_194195_a,recipesShown,0,
func_194196_a,mouseClicked,0,
func_194197_e,updateArrowButtons,0,
func_194198_d,updateButtonsForPage,0,
func_194199_b,getLastClickedRecipeList,0,
func_194200_c,setInvisible,0,
func_194207_b,getDisplayRecipes,0,
func_194208_a,getRecipes,0,
func_194209_a,isNotEmpty,0,
func_194210_a,canCraft,0,
func_194211_e,hasSingleResultItem,0,
func_194212_c,containsValidRecipes,0,
func_194213_a,isCraftable,0,
func_194214_a,updateKnownRecipes,0,
func_194220_a,setSelectedTab,2,
func_194222_a,execute,2,
func_194229_a,getAdvancementList,0,
func_194230_a,setSelectedTab,0,
func_70000_a,addServerStatsToSnooper,2,
func_70001_b,addServerTypeToSnooper,2,
func_70002_Q,isSnooperEnabled,2,
func_70003_b,canUseCommand,2,
func_70005_c_,getName,2,
func_70007_b,resetLog,1,
func_70008_c,getLogContents,1,
func_70011_f,getDistance,2,
func_70012_b,setLocationAndAngles,2,
func_70013_c,getBrightness,2,
func_70014_b,writeEntityToNBT,2,
func_70015_d,setFire,2,
func_70016_h,setVelocity,0,
func_70018_K,markVelocityChanged,2,
func_70020_e,readFromNBT,2,
func_70021_al,getParts,2,
func_70022_Q,getEntityString,2,
func_70024_g,addVelocity,2,
func_70026_G,isWet,2,
func_70027_ad,isBurning,2,
func_70028_i,isEntityEqual,2,
func_70029_a,setWorld,2,
func_70030_z,onEntityUpdate,2,
func_70031_b,setSprinting,2,
func_70032_d,getDistance,2,
func_70033_W,getYOffset,2,
func_70034_d,setRotationYawHead,2,
func_70037_a,readEntityFromNBT,2,
func_70038_c,isOffsetPositionInLiquid,2,
func_70039_c,writeToNBTOptional,2,
func_70040_Z,getLookVec,2,
func_70041_e_,canTriggerWalking,2,
func_70042_X,getMountedYOffset,2,
func_70044_A,setOnFireFromLava,2,
func_70045_F,isImmuneToFire,2,
func_70046_E,getCollisionBoundingBox,2,
func_70047_e,getEyeHeight,2,
func_70049_a,newFloatNBTList,2,
func_70050_g,setAir,2,
func_70051_ag,isSprinting,2,
func_70052_a,setFlag,2,
func_70055_a,isInsideOfMaterial,2,
func_70057_ab,performHurtAnimation,0,
func_70058_J,isNotColliding,2,
func_70065_x,preparePlayerToSpawn,0,
func_70066_B,extinguish,2,
func_70067_L,canBeCollidedWith,2,
func_70068_e,getDistanceSq,2,
func_70070_b,getBrightnessForRender,0,
func_70071_h_,onUpdate,2,
func_70072_I,handleWaterMovement,2,
func_70074_a,onKillEntity,2,
func_70075_an,canBeAttackedWithItem,2,
func_70076_C,outOfWorld,2,
func_70077_a,onStruckByLightning,2,
func_70079_am,getRotationYawHead,2,
func_70080_a,setPositionAndRotation,2,
func_70081_e,dealFireDamage,2,
func_70082_c,turn,0,
func_70083_f,getFlag,2,
func_70086_ai,getAir,2,
func_70087_a,newDoubleNBTList,2,
func_70088_a,entityInit,2,
func_70089_S,isEntityAlive,2,
func_70090_H,isInWater,2,
func_70091_d,move,2,
func_70092_e,getDistanceSq,2,
func_70093_af,isSneaking,2,
func_70094_T,isEntityInsideOpaqueBlock,2,
func_70095_a,setSneaking,2,
func_70097_a,attackEntityFrom,2,
func_70098_U,updateRidden,2,
func_70099_a,entityDropItem,2,
func_70100_b_,onCollideWithPlayer,2,
func_70101_b,setRotation,2,
func_70103_a,handleStatusUpdate,0,
func_70104_M,canBePushed,2,
func_70105_a,setSize,2,
func_70106_y,setDead,2,
func_70107_b,setPosition,2,
func_70108_f,applyEntityCollision,2,
func_70110_aj,setInWeb,2,
func_70111_Y,getCollisionBorderSize,2,
func_70112_a,isInRangeToRenderDist,0,
func_70114_g,getCollisionBox,2,
func_70184_a,onImpact,2,
func_70185_h,getGravityVelocity,2,
func_70186_c,shoot,2,
func_70227_a,onImpact,2,
func_70239_b,setDamage,2,
func_70240_a,setKnockbackStrength,2,
func_70241_g,getIsCritical,2,
func_70242_d,getDamage,2,
func_70243_d,setIsCritical,2,
func_70265_b,setTimeSinceHit,2,
func_70266_a,setDamageTaken,2,
func_70267_i,getForwardDirection,2,
func_70268_h,getTimeSinceHit,2,
func_70269_c,setForwardDirection,2,
func_70271_g,getDamageTaken,2,
func_70288_d,setAgeToCreativeDespawnTime,2,
func_70289_a,combineItems,2,
func_70296_d,markDirty,2,
func_70297_j_,getInventoryStackLimit,2,
func_70298_a,decrStackSize,2,
func_70299_a,setInventorySlotContents,2,
func_70300_a,isUsableByPlayer,2,
func_70301_a,getStackInSlot,2,
func_70302_i_,getSizeInventory,2,
func_70304_b,removeStackFromSlot,2,
func_70429_k,decrementAnimations,2,
func_70431_c,hasItemStack,2,
func_70432_d,storeItemStack,2,
func_70436_m,dropAllItems,2,
func_70437_b,setItemStack,2,
func_70440_f,armorItemInSlot,0,
func_70441_a,addItemStackToInventory,2,
func_70442_a,writeToNBT,2,
func_70443_b,readFromNBT,2,
func_70445_o,getItemStack,2,
func_70447_i,getFirstEmptyStack,2,
func_70448_g,getCurrentItem,2,
func_70449_g,damageArmor,2,
func_70451_h,getHotbarSize,2,
func_70452_e,storePartialItemStack,2,
func_70453_c,changeCurrentItem,0,
func_70455_b,copyInventory,2,
func_70463_b,getStackInRowAndColumn,2,
func_70468_h,getCurrentRecipe,2,
func_70469_d,inventoryResetNeededOnSlotChange,2,
func_70470_g,resetRecipeAndSlots,2,
func_70471_c,setCurrentRecipeIndex,2,
func_70486_a,loadInventoryFromNBT,2,
func_70487_g,saveInventoryToNBT,2,
func_70489_a,getPos,2,
func_70491_i,getDamage,2,
func_70492_c,setDamage,2,
func_70493_k,getRollingDirection,2,
func_70494_i,setRollingDirection,2,
func_70495_a,getPosOffset,0,
func_70496_j,getRollingAmplitude,2,
func_70497_h,setRollingAmplitude,2,
func_70515_d,explode,2,
func_70518_d,onValidSurface,2,
func_70526_d,getXpValue,2,
func_70527_a,getXPSplit,2,
func_70528_g,getTextureByXP,0,
func_70534_d,getRedColorF,0,
func_70535_g,getBlueColorF,0,
func_70536_a,setParticleTextureIndex,0,
func_70537_b,getFXLayer,0,
func_70538_b,setRBGColorF,0,
func_70541_f,multipleParticleScaleBy,0,
func_70542_f,getGreenColorF,0,
func_70543_e,multiplyVelocity,0,
func_70589_b,setBaseSpellTextureIndex,0,
func_70599_aP,getSoundVolume,2,
func_70601_bi,getCanSpawnHere,2,
func_70603_bj,getRenderSizeModifier,0,
func_70604_c,setRevengeTarget,2,
func_70605_aq,getMoveHelper,2,
func_70606_j,setHealth,2,
func_70608_bn,isPlayerSleeping,2,
func_70609_aI,onDeathUpdate,2,
func_70610_aX,isMovementBlocked,2,
func_70613_aW,isServerWorld,2,
func_70615_aA,eatGrassBonus,2,
func_70617_f_,isOnLadder,2,
func_70619_bc,updateAITasks,2,
func_70623_bb,despawnEntity,2,
func_70624_b,setAttackTarget,2,
func_70625_a,faceEntity,2,
func_70626_be,updateEntityActionState,2,
func_70627_aG,getTalkInterval,2,
func_70628_a,dropFewItems,2,
func_70629_bd,handleJumpWater,2,
func_70631_g_,isChild,2,
func_70634_a,setPositionAndUpdate,2,
func_70635_at,getEntitySenses,2,
func_70636_d,onLivingUpdate,2,
func_70637_d,setJumping,2,
func_70638_az,getAttackTarget,2,
func_70641_bl,getMaxSpawnedInChunk,2,
func_70642_aH,playLivingSound,2,
func_70643_av,getRevengeTarget,2,
func_70644_a,isPotionActive,2,
func_70645_a,onDeath,2,
func_70646_bf,getVerticalFaceSpeed,2,
func_70647_i,getSoundPitch,2,
func_70648_aU,canBreatheUnderwater,2,
func_70650_aV,ableToCauseSkullDrop,2,
func_70651_bq,getActivePotionEffects,2,
func_70652_k,attackEntityAsMob,2,
func_70653_a,knockBack,2,
func_70654_ax,getIdleTime,2,
func_70655_b,applyArmorCalculations,2,
func_70656_aK,spawnExplosionParticle,2,
func_70657_f,setMoveVertical,2,
func_70658_aO,getTotalArmorValue,2,
func_70659_e,setAIMoveSpeed,2,
func_70660_b,getActivePotionEffect,2,
func_70661_as,getNavigator,2,
func_70662_br,isEntityUndead,2,
func_70663_b,updateRotation,2,
func_70664_aZ,jump,2,
func_70665_d,damageEntity,2,
func_70668_bt,getCreatureAttribute,2,
func_70669_a,renderBrokenItemStack,2,
func_70670_a,onNewPotionEffect,2,
func_70671_ap,getLookHelper,2,
func_70672_c,applyPotionDamageCalculations,2,
func_70674_bp,clearActivePotions,2,
func_70675_k,damageArmor,2,
func_70676_i,getLook,2,
func_70678_g,getSwingProgress,0,
func_70679_bo,updatePotionEffects,2,
func_70681_au,getRNG,2,
func_70682_h,decreaseAirSupply,2,
func_70683_ar,getJumpHelper,2,
func_70684_aJ,isPlayer,2,
func_70685_l,canEntityBeSeen,2,
func_70686_a,canAttackClass,2,
func_70687_e,isPotionApplicable,2,
func_70688_c,onFinishedPotionEffect,2,
func_70689_ay,getAIMoveSpeed,2,
func_70690_d,addPotionEffect,2,
func_70691_i,heal,2,
func_70692_ba,canDespawn,2,
func_70693_a,getExperiencePoints,2,
func_70695_b,onChangedPotionEffect,2,
func_70781_l,hasPath,2,
func_70799_a,setSlimeSize,2,
func_70800_m,canDamagePlayer,2,
func_70802_j,createInstance,2,
func_70805_n,getAttackStrength,2,
func_70806_k,getJumpDelay,2,
func_70807_r,makesSoundOnJump,2,
func_70808_l,alterSquishAmount,2,
func_70809_q,getSlimeSize,2,
func_70814_o,isValidLightLevel,2,
func_70816_c,teleportToEntity,2,
func_70820_n,teleportRandomly,2,
func_70821_d,shouldAttackPlayer,2,
func_70823_r,isScreaming,2,
func_70825_j,teleportTo,2,
func_70829_a,setCreeperState,2,
func_70830_n,getPowered,2,
func_70831_j,getCreeperFlashIntensity,0,
func_70832_p,getCreeperState,2,
func_70835_c,becomeAngryAt,2,
func_70839_e,setBesideClimbableBlock,2,
func_70841_p,isBesideClimbableBlock,2,
func_70844_e,setOnFire,2,
func_70845_n,isCharged,2,
func_70849_f,setPlayerCreated,2,
func_70850_q,isPlayerCreated,2,
func_70851_e,setHoldingRose,2,
func_70852_n,getVillage,2,
func_70853_p,getHoldRoseTick,2,
func_70854_o,getAttackTimer,0,
